timestamp,path,class,name
2014/10/29 16:49:30,/images/birdPictures/水鸟类/黑水鸡/BD6I2213_副本.jpg,水鸟类,黑水鸡
2014/10/29 16:55:59,/images/birdPictures/水鸟类/黑水鸡/BD6I2215_副本.jpg,水鸟类,黑水鸡
2014/10/29 16:56:01,/images/birdPictures/水鸟类/黑水鸡/BD6I2216_副本.jpg,水鸟类,黑水鸡
2014/10/29 16:59:47,/images/birdPictures/水鸟类/白鹡鸰/BD6I2231_副本.jpg,水鸟类,白鹡鸰
2014/10/29 16:59:52,/images/birdPictures/水鸟类/白鹡鸰/BD6I2237_副本.jpg,水鸟类,白鹡鸰
2014/10/29 16:59:55,/images/birdPictures/水鸟类/白鹡鸰/BD6I2240_副本.jpg,水鸟类,白鹡鸰
2014/10/29 17:02:14,/images/birdPictures/水鸟类/黑水鸡/BD6I2260_副本.jpg,水鸟类,黑水鸡
2014/10/29 17:06:29,/images/birdPictures/水鸟类/小/BD6I2302_副本.jpg,水鸟类,小
2014/10/29 17:06:31,/images/birdPictures/水鸟类/小/BD6I2309_副本.jpg,水鸟类,小
2014/10/29 17:07:15,/images/birdPictures/水鸟类/小/BD6I2336_副本.jpg,水鸟类,小
2014/10/29 17:07:31,/images/birdPictures/水鸟类/小/BD6I2357_副本.jpg,水鸟类,小
2014/10/29 17:10:10,/images/birdPictures/水鸟类/小/BD6I2368_副本.jpg,水鸟类,小
2014/10/29 17:10:11,/images/birdPictures/水鸟类/小/BD6I2370_副本.jpg,水鸟类,小
2014/10/29 17:11:40,/images/birdPictures/水鸟类/小/BD6I2380_副本.jpg,水鸟类,小
2014/10/29 17:11:41,/images/birdPictures/水鸟类/小/BD6I2384_副本.jpg,水鸟类,小
2014/10/29 17:11:41,/images/birdPictures/水鸟类/小/BD6I2382_副本.jpg,水鸟类,小
2014/10/29 17:13:25,/images/birdPictures/水鸟类/小/BD6I2401_副本_副本.jpg,水鸟类,小
2014/10/29 17:13:25,/images/birdPictures/水鸟类/小/BD6I2401_副本.jpg,水鸟类,小
2014/10/29 17:13:27,/images/birdPictures/水鸟类/小/BD6I2407_副本.jpg,水鸟类,小
2014/10/30 09:21:45,/images/birdPictures/林鸟类/鹊 鸲/BD6I2545_副本.jpg,林鸟类,鹊鸲
2014/10/30 09:42:31,/images/birdPictures/林鸟类/林鸟类_other/BD6I2568_副本.jpg,林鸟类,林鸟类_other
2014/11/01 17:36:42,/images/birdPictures/水鸟类/白眼潜鸭/BD6I2809_副本.jpg,水鸟类,白眼潜鸭
2014/11/01 17:50:50,/images/birdPictures/林鸟类/白喉黄臀鹎/BD6I2867_副本.jpg,林鸟类,白喉黄臀鹎
2014/11/06 09:33:26,/images/birdPictures/林鸟类/林鸟类_other/BD6I3296_副本.jpg,林鸟类,林鸟类_other
2014/11/06 10:42:34,/images/birdPictures/林鸟类/暗绿绣眼鸟/BD6I3335_副本.jpg,林鸟类,暗绿绣眼鸟
2014/11/06 10:53:05,/images/birdPictures/水鸟类/翠鸟/BD6I3351_副本.jpg,水鸟类,翠鸟
2014/11/06 11:04:38,/images/birdPictures/林鸟类/黑鸢/BD6I3366_副本.jpg,林鸟类,黑鸢
2014/11/08 16:49:46,/images/birdPictures/水鸟类/黑水鸡/BD6I3441_副本.jpg,水鸟类,黑水鸡
2014/11/08 16:49:46,/images/birdPictures/水鸟类/黑水鸡/BD6I3438_副本.jpg,水鸟类,黑水鸡
2014/11/08 16:49:46,/images/birdPictures/水鸟类/黑水鸡/BD6I3439_副本.jpg,水鸟类,黑水鸡
2014/11/08 16:51:55,/images/birdPictures/水鸟类/白鹭/BD6I3525_副本.jpg,水鸟类,白鹭
2014/11/08 16:52:37,/images/birdPictures/水鸟类/黑水鸡/BD6I3537_副本.jpg,水鸟类,黑水鸡
2014/11/08 16:54:17,/images/birdPictures/水鸟类/黑水鸡/BD6I3576_副本.jpg,水鸟类,黑水鸡
2014/11/08 17:03:08,/images/birdPictures/林鸟类/林鸟类_other/BD6I3648_副本.jpg,林鸟类,林鸟类_other
2014/11/08 17:03:08,/images/birdPictures/林鸟类/林鸟类_other/BD6I3647_副本.jpg,林鸟类,林鸟类_other
2014/11/08 17:03:31,/images/birdPictures/林鸟类/林鸟类_other/BD6I3662_副本.jpg,林鸟类,林鸟类_other
2014/11/08 17:03:40,/images/birdPictures/林鸟类/林鸟类_other/BD6I3677_副本.jpg,林鸟类,林鸟类_other
2014/11/08 17:03:44,/images/birdPictures/林鸟类/林鸟类_other/BD6I3682_副本.jpg,林鸟类,林鸟类_other
2014/11/08 17:05:17,/images/birdPictures/林鸟类/白喉黄臀鹎/BD6I3696_副本.jpg,林鸟类,白喉黄臀鹎
2014/11/08 17:08:56,/images/birdPictures/林鸟类/灰椋鸟/BD6I3756_副本.jpg,林鸟类,灰椋鸟
2014/11/09 08:06:14,/images/birdPictures/林鸟类/凤头雀嘴鹎/BD6I4023_副本.jpg,林鸟类,凤头雀嘴鹎
2014/11/09 08:06:27,/images/birdPictures/林鸟类/凤头雀嘴鹎/BD6I4033_副本.jpg,林鸟类,凤头雀嘴鹎
2014/11/09 08:34:09,/images/birdPictures/林鸟类/凤头雀嘴鹎/BD6I4236_副本.jpg,林鸟类,凤头雀嘴鹎
2014/11/09 08:34:29,/images/birdPictures/林鸟类/凤头雀嘴鹎/BD6I4261_副本.jpg,林鸟类,凤头雀嘴鹎
2014/11/09 08:34:36,/images/birdPictures/林鸟类/凤头雀嘴鹎/BD6I4273_副本.jpg,林鸟类,凤头雀嘴鹎
2014/11/09 08:37:44,/images/birdPictures/林鸟类/凤头雀嘴鹎/BD6I4291_副本.jpg,林鸟类,凤头雀嘴鹎
2014/11/20 09:40:13,/images/birdPictures/水鸟类/白胸苦恶鸡/IMG_8800.CR2,水鸟类,白胸苦恶鸡
2014/11/20 10:18:06,/images/birdPictures/水鸟类/白胸苦恶鸡/IMG_8801.CR2,水鸟类,白胸苦恶鸡
2014/11/20 10:18:07,/images/birdPictures/水鸟类/白胸苦恶鸡/IMG_8802.CR2,水鸟类,白胸苦恶鸡
2014/11/20 10:18:10,/images/birdPictures/水鸟类/白胸苦恶鸡/IMG_8803.CR2,水鸟类,白胸苦恶鸡
2014/11/20 10:19:49,/images/birdPictures/水鸟类/白胸苦恶鸡/IMG_8804.CR2,水鸟类,白胸苦恶鸡
2014/11/20 10:19:54,/images/birdPictures/水鸟类/白胸苦恶鸡/IMG_8805.CR2,水鸟类,白胸苦恶鸡
2014/11/20 10:35:00,/images/birdPictures/水鸟类/白胸苦恶鸡/IMG_8806.CR2,水鸟类,白胸苦恶鸡
2014/11/21 08:59:02,/images/birdPictures/林鸟类/凤头雀嘴鹎/BD6I5211_副本.jpg,林鸟类,凤头雀嘴鹎
2014/11/21 08:59:06,/images/birdPictures/林鸟类/凤头雀嘴鹎/BD6I5212_副本.jpg,林鸟类,凤头雀嘴鹎
2014/11/21 09:11:31,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5241.JPG,林鸟类,白颊噪鹛
2014/11/21 09:11:32,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5243.JPG,林鸟类,白颊噪鹛
2014/11/21 09:11:32,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5242.JPG,林鸟类,白颊噪鹛
2014/11/21 09:11:32,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5244.JPG,林鸟类,白颊噪鹛
2014/11/21 09:13:09,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5246.JPG,林鸟类,白颊噪鹛
2014/11/21 09:13:09,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5245.JPG,林鸟类,白颊噪鹛
2014/11/21 09:13:10,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5248.JPG,林鸟类,白颊噪鹛
2014/11/21 09:13:10,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5247_副本.jpg,林鸟类,白颊噪鹛
2014/11/21 09:13:11,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5249.JPG,林鸟类,白颊噪鹛
2014/11/21 09:13:13,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5251.JPG,林鸟类,白颊噪鹛
2014/11/21 09:13:13,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5250.JPG,林鸟类,白颊噪鹛
2014/11/21 09:13:14,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5253.JPG,林鸟类,白颊噪鹛
2014/11/21 09:13:14,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5252.JPG,林鸟类,白颊噪鹛
2014/11/21 09:13:14,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5254.JPG,林鸟类,白颊噪鹛
2014/11/21 09:13:14,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5255.JPG,林鸟类,白颊噪鹛
2014/11/21 09:14:19,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5256.JPG,林鸟类,白颊噪鹛
2014/11/21 09:14:19,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5257.JPG,林鸟类,白颊噪鹛
2014/11/21 09:14:23,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5258.JPG,林鸟类,白颊噪鹛
2014/11/21 09:14:24,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5261.JPG,林鸟类,白颊噪鹛
2014/11/21 09:14:24,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5259.JPG,林鸟类,白颊噪鹛
2014/11/21 09:14:24,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5260.JPG,林鸟类,白颊噪鹛
2014/11/21 09:14:25,/images/birdPictures/林鸟类/白颊噪鹛/BD6I5262.JPG,林鸟类,白颊噪鹛
2014/11/21 09:36:37,/images/birdPictures/林鸟类/绿背山雀/BD6I5278_副本.jpg,林鸟类,绿背山雀
2014/11/21 09:36:49,/images/birdPictures/林鸟类/绿背山雀/BD6I5279_副本.jpg,林鸟类,绿背山雀
2014/11/21 09:36:49,/images/birdPictures/林鸟类/绿背山雀/BD6I5282_副本.jpg,林鸟类,绿背山雀
2014/11/21 09:39:56,/images/birdPictures/林鸟类/黄腹山雀/BD6I5295_副本.jpg,林鸟类,黄腹山雀
2014/11/21 09:40:04,/images/birdPictures/林鸟类/黄腹山雀/BD6I5305_副本.jpg,林鸟类,黄腹山雀
2014/11/21 09:59:19,/images/birdPictures/林鸟类/灰卷尾/BD6I5341_副本.jpg,林鸟类,灰卷尾
2014/11/21 10:02:49,/images/birdPictures/林鸟类/灰卷尾/BD6I5354_副本.jpg,林鸟类,灰卷尾
2014/11/21 10:02:56,/images/birdPictures/林鸟类/灰卷尾/BD6I5359_副本.jpg,林鸟类,灰卷尾
2014/11/21 10:02:58,/images/birdPictures/林鸟类/灰卷尾/BD6I5364_副本.jpg,林鸟类,灰卷尾
2014/11/21 10:13:01,/images/birdPictures/林鸟类/灰卷尾/BD6I5384_副本.jpg,林鸟类,灰卷尾
2014/11/21 10:13:08,/images/birdPictures/林鸟类/灰卷尾/BD6I5389_副本.jpg,林鸟类,灰卷尾
2014/11/21 10:32:20,/images/birdPictures/水鸟类/黑颈/BD6I5407_副本.jpg,水鸟类,黑颈
2014/11/21 10:32:27,/images/birdPictures/水鸟类/黑颈/BD6I5411_副本.jpg,水鸟类,黑颈
2014/11/21 10:40:37,/images/birdPictures/林鸟类/喜鹊/BD6I5446_副本.jpg,林鸟类,喜鹊
2014/11/21 10:44:24,/images/birdPictures/林鸟类/林鸟类_other/BD6I5467_副本.jpg,林鸟类,林鸟类_other
2014/11/21 10:57:32,/images/birdPictures/林鸟类/鹊 鸲/BD6I5517_副本_副本.jpg,林鸟类,鹊鸲
2014/11/21 10:58:00,/images/birdPictures/林鸟类/鹊 鸲/BD6I5520_副本.jpg,林鸟类,鹊鸲
2014/11/21 10:58:07,/images/birdPictures/林鸟类/鹊 鸲/BD6I5523_副本.jpg,林鸟类,鹊鸲
2014/11/21 11:10:52,/images/birdPictures/水鸟类/翠鸟/BD6I5605_副本.jpg,水鸟类,翠鸟
2014/11/21 11:11:49,/images/birdPictures/水鸟类/翠鸟/BD6I5614_副本.jpg,水鸟类,翠鸟
2014/11/21 16:14:53,/images/birdPictures/林鸟类/林鸟类_other/BD6I5672_副本.jpg,林鸟类,林鸟类_other
2014/11/21 16:17:53,/images/birdPictures/水鸟类/骨顶鸡/BD6I5700_副本.jpg,水鸟类,骨顶鸡
2014/11/21 16:23:27,/images/birdPictures/林鸟类/草地鹨/BD6I5733_副本.jpg,林鸟类,草地鹨
2014/11/21 16:24:38,/images/birdPictures/林鸟类/草地鹨/BD6I5768_副本.jpg,林鸟类,草地鹨
2014/11/21 16:28:57,/images/birdPictures/水鸟类/白眼潜鸭/BD6I5777_副本.jpg,水鸟类,白眼潜鸭
2014/11/21 16:32:12,/images/birdPictures/水鸟类/白眼潜鸭/BD6I5784_副本.jpg,水鸟类,白眼潜鸭
2014/11/21 16:32:15,/images/birdPictures/水鸟类/白眼潜鸭/BD6I5790_副本.jpg,水鸟类,白眼潜鸭
2014/11/21 16:32:31,/images/birdPictures/水鸟类/白眼潜鸭/BD6I5804_副本.jpg,水鸟类,白眼潜鸭
2014/11/21 16:33:06,/images/birdPictures/水鸟类/白眼潜鸭/BD6I5810_副本.jpg,水鸟类,白眼潜鸭
2014/11/21 16:44:53,/images/birdPictures/水鸟类/黄鹡鸰/BD6I5842_副本.jpg,水鸟类,黄鹡鸰
2014/11/21 16:45:04,/images/birdPictures/水鸟类/黄鹡鸰/BD6I5847_副本.jpg,水鸟类,黄鹡鸰
2014/11/21 16:46:07,/images/birdPictures/水鸟类/黄鹡鸰/BD6I5860_副本.jpg,水鸟类,黄鹡鸰
2014/11/21 16:46:11,/images/birdPictures/水鸟类/黄鹡鸰/BD6I5863_副本.jpg,水鸟类,黄鹡鸰
2014/11/21 16:46:29,/images/birdPictures/水鸟类/黄鹡鸰/BD6I5866_副本.jpg,水鸟类,黄鹡鸰
2014/11/21 16:46:30,/images/birdPictures/水鸟类/黄鹡鸰/BD6I5868_副本.jpg,水鸟类,黄鹡鸰
2014/11/21 16:52:32,/images/birdPictures/水鸟类/小/BD6I5900_副本.jpg,水鸟类,小
2014/11/21 16:52:33,/images/birdPictures/水鸟类/小/BD6I5905_副本.jpg,水鸟类,小
2014/11/21 16:53:11,/images/birdPictures/水鸟类/小/BD6I5908_副本.jpg,水鸟类,小
2014/11/21 16:53:36,/images/birdPictures/水鸟类/小/BD6I5910_副本.jpg,水鸟类,小
2014/11/21 16:53:42,/images/birdPictures/水鸟类/小/BD6I5925_副本.jpg,水鸟类,小
2014/11/21 16:53:43,/images/birdPictures/水鸟类/小/BD6I5928_副本.jpg,水鸟类,小
2014/11/21 16:53:46,/images/birdPictures/水鸟类/小/BD6I5938_副本.jpg,水鸟类,小
2014/11/22 10:51:31,/images/birdPictures/林鸟类/冶勒   星鸦/BD6I6103_副本.jpg,林鸟类,冶勒星鸦
2014/11/22 10:51:31,/images/birdPictures/林鸟类/冶勒   星鸦/BD6I6102_副本.jpg,林鸟类,冶勒星鸦
2014/11/22 10:51:32,/images/birdPictures/林鸟类/冶勒   星鸦/BD6I6105_副本.jpg,林鸟类,冶勒星鸦
2014/11/22 10:52:42,/images/birdPictures/林鸟类/冶勒   星鸦/BD6I6115_副本.jpg,林鸟类,冶勒星鸦
2014/11/22 12:17:44,/images/birdPictures/水鸟类/长嘴剑鸻/BD6I6242_副本.jpg,水鸟类,长嘴剑鸻
2014/11/22 12:17:47,/images/birdPictures/水鸟类/长嘴剑鸻/BD6I6249_副本.jpg,水鸟类,长嘴剑鸻
2014/11/22 12:18:19,/images/birdPictures/水鸟类/长嘴剑鸻/BD6I6258_副本.jpg,水鸟类,长嘴剑鸻
2014/11/22 12:18:20,/images/birdPictures/水鸟类/长嘴剑鸻/BD6I6260_副本.jpg,水鸟类,长嘴剑鸻
2014/11/22 12:18:22,/images/birdPictures/水鸟类/长嘴剑鸻/BD6I6264_副本.jpg,水鸟类,长嘴剑鸻
2014/11/22 12:37:09,/images/birdPictures/林鸟类/林鸟类_other/IMG_8896_副本.jpg,林鸟类,林鸟类_other
2014/11/22 12:46:51,/images/birdPictures/林鸟类/喜鹊/BD6I6450_副本.jpg,林鸟类,喜鹊
2014/11/23 10:05:36,/images/birdPictures/水鸟类/红头潜鸭/BD6I6756_副本.jpg,水鸟类,红头潜鸭
2014/11/23 10:11:26,/images/birdPictures/水鸟类/红头潜鸭/BD6I6787_副本.jpg,水鸟类,红头潜鸭
2014/11/23 10:11:32,/images/birdPictures/水鸟类/红头潜鸭/BD6I6790_副本.jpg,水鸟类,红头潜鸭
2014/11/23 10:11:57,/images/birdPictures/水鸟类/红头潜鸭/BD6I6793_副本.jpg,水鸟类,红头潜鸭
2014/11/23 10:11:57,/images/birdPictures/水鸟类/红头潜鸭/BD6I6792_副本.jpg,水鸟类,红头潜鸭
2014/11/23 10:11:58,/images/birdPictures/水鸟类/红头潜鸭/BD6I6794_副本.jpg,水鸟类,红头潜鸭
2014/11/23 10:12:00,/images/birdPictures/水鸟类/红头潜鸭/BD6I6796_副本.jpg,水鸟类,红头潜鸭
2014/11/23 11:04:49,/images/birdPictures/林鸟类/林鸟类_other/BD6I6820_副本.jpg,林鸟类,林鸟类_other
2014/11/23 11:10:02,/images/birdPictures/水鸟类/凤头/BD6I6838_副本.jpg,水鸟类,凤头
2014/11/23 11:10:08,/images/birdPictures/水鸟类/凤头/BD6I6844_副本.jpg,水鸟类,凤头
2014/11/23 11:16:57,/images/birdPictures/水鸟类/凤头/BD6I6859_副本.jpg,水鸟类,凤头
2014/11/23 11:17:52,/images/birdPictures/水鸟类/凤头/BD6I6864_副本.jpg,水鸟类,凤头
2014/11/23 11:46:26,/images/birdPictures/林鸟类/暗绿绣眼鸟/BD6I6871_副本.jpg,林鸟类,暗绿绣眼鸟
2014/11/23 11:46:26,/images/birdPictures/林鸟类/暗绿绣眼鸟/BD6I6870_副本.jpg,林鸟类,暗绿绣眼鸟
2014/11/23 11:46:33,/images/birdPictures/林鸟类/暗绿绣眼鸟/BD6I6877_副本.jpg,林鸟类,暗绿绣眼鸟
2014/11/23 11:51:31,/images/birdPictures/林鸟类/灰椋鸟/BD6I6902_副本.jpg,林鸟类,灰椋鸟
2014/11/23 11:51:40,/images/birdPictures/林鸟类/灰椋鸟/BD6I6906_副本.jpg,林鸟类,灰椋鸟
2014/11/23 11:51:40,/images/birdPictures/林鸟类/灰椋鸟/BD6I6908_副本.jpg,林鸟类,灰椋鸟
2014/11/23 11:51:40,/images/birdPictures/林鸟类/灰椋鸟/BD6I6909_副本.jpg,林鸟类,灰椋鸟
2014/11/23 12:42:12,/images/birdPictures/林鸟类/黑鸢/BD6I6921_副本.jpg,林鸟类,黑鸢
2014/11/23 13:11:29,/images/birdPictures/林鸟类/林鸟类_other/BD6I6944_副本.jpg,林鸟类,林鸟类_other
2014/11/23 13:12:25,/images/birdPictures/林鸟类/林鸟类_other/BD6I6957_副本.jpg,林鸟类,林鸟类_other
2014/11/23 13:32:24,/images/birdPictures/水鸟类/普通鸬鹚/BD6I6978_副本.jpg,水鸟类,普通鸬鹚
2014/11/23 13:33:50,/images/birdPictures/水鸟类/普通鸬鹚/BD6I6985_副本.jpg,水鸟类,普通鸬鹚
2014/11/23 13:42:05,/images/birdPictures/水鸟类/普通鸬鹚/BD6I7004_副本.jpg,水鸟类,普通鸬鹚
2014/11/23 13:42:40,/images/birdPictures/水鸟类/普通鸬鹚/BD6I7012_副本.jpg,水鸟类,普通鸬鹚
2014/11/23 13:47:44,/images/birdPictures/水鸟类/紫水鸡/BD6I7054_副本.jpg,水鸟类,紫水鸡
2014/11/23 13:47:47,/images/birdPictures/水鸟类/紫水鸡/BD6I7060_副本.jpg,水鸟类,紫水鸡
2014/11/23 13:48:06,/images/birdPictures/水鸟类/紫水鸡/BD6I7063_副本.jpg,水鸟类,紫水鸡
2014/11/23 13:48:24,/images/birdPictures/水鸟类/紫水鸡/BD6I7068_副本.jpg,水鸟类,紫水鸡
2014/11/23 13:48:55,/images/birdPictures/水鸟类/紫水鸡/BD6I7070_副本.jpg,水鸟类,紫水鸡
2014/11/23 14:24:20,/images/birdPictures/水鸟类/大麻鳽/BD6I7101_副本.jpg,水鸟类,大麻鳽
2014/11/23 14:24:21,/images/birdPictures/水鸟类/大麻鳽/BD6I7103_副本.jpg,水鸟类,大麻鳽
2014/11/23 14:24:21,/images/birdPictures/水鸟类/大麻鳽/BD6I7102_副本.jpg,水鸟类,大麻鳽
2014/11/23 14:25:47,/images/birdPictures/水鸟类/大麻鳽/BD6I7108_副本.jpg,水鸟类,大麻鳽
2014/11/23 14:27:21,/images/birdPictures/水鸟类/大麻鳽/BD6I7113_副本.jpg,水鸟类,大麻鳽
2014/11/23 14:37:22,/images/birdPictures/水鸟类/大麻鳽/BD6I7132_副本.jpg,水鸟类,大麻鳽
2014/11/23 14:37:28,/images/birdPictures/水鸟类/大麻鳽/BD6I7139_副本.jpg,水鸟类,大麻鳽
2014/11/23 14:38:28,/images/birdPictures/水鸟类/大麻鳽/BD6I7151_副本.jpg,水鸟类,大麻鳽
2014/11/23 15:04:13,/images/birdPictures/林鸟类/林鸟类_other/BD6I7162_副本.jpg,林鸟类,林鸟类_other
2014/11/24 09:07:18,/images/birdPictures/林鸟类/绿背山雀/BD6I7213_副本.jpg,林鸟类,绿背山雀
2014/11/24 09:13:19,/images/birdPictures/林鸟类/林鸟类_other/BD6I7232_副本.jpg,林鸟类,林鸟类_other
2014/11/24 09:24:00,/images/birdPictures/林鸟类/林鸟类_other/BD6I7234_副本.jpg,林鸟类,林鸟类_other
2014/11/24 09:27:12,/images/birdPictures/林鸟类/红头长尾山雀/BD6I7247_副本.jpg,林鸟类,红头长尾山雀
2014/11/24 09:34:56,/images/birdPictures/林鸟类/红头长尾山雀/BD6I7272_副本.jpg,林鸟类,红头长尾山雀
2014/11/24 09:49:55,/images/birdPictures/林鸟类/紫啸鸫/BD6I7300_副本.jpg,林鸟类,紫啸鸫
2014/11/24 09:50:06,/images/birdPictures/林鸟类/紫啸鸫/BD6I7319_副本.jpg,林鸟类,紫啸鸫
2014/11/24 09:50:11,/images/birdPictures/林鸟类/紫啸鸫/BD6I7326_副本.jpg,林鸟类,紫啸鸫
2014/11/24 09:50:25,/images/birdPictures/林鸟类/紫啸鸫/BD6I7331_副本.jpg,林鸟类,紫啸鸫
2014/11/24 09:50:25,/images/birdPictures/林鸟类/紫啸鸫/BD6I7332_副本.jpg,林鸟类,紫啸鸫
2014/11/24 09:50:26,/images/birdPictures/林鸟类/紫啸鸫/BD6I7333_副本.jpg,林鸟类,紫啸鸫
2014/11/24 10:07:06,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7366_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:07:13,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7385_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:08:17,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7424_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:10:02,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7475_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:10:04,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7481_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:10:04,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7482_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:10:05,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7485_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:10:05,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7489_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:10:06,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7491_副本_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:13:08,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7503_副本_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:13:08,/images/birdPictures/林鸟类/白顶溪鸲/BD6I7503_副本.jpg,林鸟类,白顶溪鸲
2014/11/24 10:23:10,/images/birdPictures/林鸟类/林鸟类_other/BD6I7521_副本.jpg,林鸟类,林鸟类_other
2014/11/24 10:23:11,/images/birdPictures/林鸟类/林鸟类_other/BD6I7523_副本.jpg,林鸟类,林鸟类_other
2014/11/24 10:23:29,/images/birdPictures/林鸟类/林鸟类_other/BD6I7536_副本.jpg,林鸟类,林鸟类_other
2014/11/24 10:23:29,/images/birdPictures/林鸟类/林鸟类_other/BD6I7539_副本.jpg,林鸟类,林鸟类_other
2014/11/24 10:23:37,/images/birdPictures/林鸟类/林鸟类_other/BD6I7545_副本.jpg,林鸟类,林鸟类_other
2014/11/24 10:23:37,/images/birdPictures/林鸟类/林鸟类_other/BD6I7546_副本.jpg,林鸟类,林鸟类_other
